Fecha,Humedad_Media_Global,Temperatura_Promedio_Global,Bateria_V,Panel_Solar_V,alerta_sequedad_relativa,alerta_subida_brusca,alerta_caida_brusca,alerta_bateria_baja,alerta_panel_bajo,alerta_hueco_temporal,predic_humedad_futura,predic_sequedad_relativa,predic_bateria_baja,predic_panel_bajo,predic_hueco_temporal
2025-02-10,0.51,8.67,6.43,1.56,0,0,0,0,0,0,0.38,0,0,0,0
2025-02-11,1.0,10.02,6.43,1.37,0,0,0,0,0,0,0.82,0,0,0,0
2025-02-12,0.89,12.61,6.42,0.95,0,0,0,0,1,0,0.82,0,0,1,0
2025-02-13,0.87,9.37,6.41,1.35,0,0,0,0,0,0,0.82,0,0,0,0
2025-02-14,0.87,9.86,6.41,0.84,0,0,0,0,1,0,0.82,0,0,1,0
2025-02-15,0.89,9.4,6.4,0.57,0,0,0,0,1,0,0.82,0,0,1,0
2025-02-16,0.87,10.84,6.4,0.49,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-17,0.81,11.5,6.39,0.18,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-18,0.7,11.14,6.39,0.3,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-19,0.71,12.74,6.39,0.36,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-20,0.7,12.96,6.38,0.33,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-21,0.7,11.97,6.37,0.31,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-22,0.71,12.8,6.37,0.26,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-23,0.71,10.58,6.36,0.31,0,0,0,1,1,0,0.82,0,1,1,0
2025-02-24,0.5,9.78,6.35,0.69,0,0,0,1,1,0,0.38,0,1,1,0
2025-02-25,0.26,9.16,6.35,0.92,0,0,0,1,1,0,0.21,0,1,1,0
2025-02-26,0.25,11.16,6.34,1.34,0,0,0,1,0,0,0.21,0,1,0,0
2025-02-27,0.22,11.63,6.34,1.03,0,0,0,1,1,0,0.21,0,1,1,0
2025-02-28,0.24,9.91,6.33,0.49,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-01,0.24,13.08,6.33,0.7,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-02,0.21,10.95,6.32,0.53,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-03,0.24,12.61,6.31,1.01,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-04,0.26,13.48,6.31,0.98,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-05,0.25,13.01,6.3,0.62,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-06,0.28,15.45,6.3,1.31,0,0,0,1,0,0,0.38,0,1,0,0
2025-03-07,0.28,14.06,6.29,0.54,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-08,0.26,11.43,6.27,0.25,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-09,0.23,9.97,6.27,0.89,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-10,0.25,10.78,6.27,0.52,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-11,0.27,12.31,6.26,0.76,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-12,0.25,10.85,6.25,0.51,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-13,0.26,11.18,6.25,0.49,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-14,0.25,10.79,6.24,0.54,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-15,0.25,9.37,6.23,0.72,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-16,0.27,11.41,6.23,0.64,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-17,0.27,11.58,6.22,0.39,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-18,0.75,13.35,6.22,0.68,0,0,0,1,1,0,0.82,0,1,1,0
2025-03-19,0.29,13.84,6.21,1.0,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-20,0.28,12.97,6.2,0.51,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-21,0.3,12.88,6.2,0.7,0,0,0,1,1,0,0.38,0,1,1,0
2025-03-22,0.26,11.15,6.19,0.84,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-23,0.24,8.39,6.18,0.46,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-24,0.26,10.08,6.17,0.6,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-25,0.23,11.43,6.17,0.97,0,0,0,1,1,0,0.21,0,1,1,0
2025-03-26,0.17,13.4,6.17,1.52,0,0,0,1,0,0,0.21,0,1,0,0
2025-03-27,0.19,13.9,6.16,1.45,0,0,0,1,0,0,0.21,0,1,0,0
2025-03-28,0.23,14.16,6.16,1.64,0,0,0,1,0,0,0.21,0,1,0,0
2025-03-29,0.23,15.15,6.15,1.62,0,0,0,1,0,0,0.21,0,1,0,0
2025-03-30,0.21,13.79,6.15,1.64,0,0,0,1,0,0,0.21,0,1,0,0
2025-03-31,0.24,14.41,6.14,1.66,0,0,0,1,0,0,0.21,0,1,0,0
2025-04-01,0.29,14.13,6.13,1.59,0,0,0,1,0,0,0.38,0,1,0,0
2025-04-02,0.35,15.81,6.13,1.04,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-03,0.34,13.2,6.12,0.6,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-04,0.35,14.28,6.11,1.03,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-05,0.34,15.07,6.1,1.3,0,0,0,1,0,0,0.38,0,1,0,0
2025-04-06,0.43,13.45,6.1,0.92,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-07,0.36,15.61,6.09,1.28,0,0,0,1,1,0,0.38,0,1,0,0
2025-04-08,0.35,17.4,6.09,1.29,0,0,0,1,0,0,0.38,0,1,0,0
2025-04-09,0.35,18.23,6.08,1.19,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-10,0.4,19.22,6.08,0.7,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-11,0.42,18.06,6.07,0.64,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-12,0.43,16.87,6.06,0.5,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-13,0.45,17.71,6.05,0.68,0,0,0,1,1,0,0.38,0,1,1,0
2025-04-14,0.62,17.12,6.05,0.43,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-15,0.75,14.15,6.03,0.74,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-16,0.72,12.58,6.02,0.72,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-17,0.79,15.65,6.02,0.48,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-18,0.79,16.37,6.02,0.44,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-19,0.79,15.18,6.01,0.53,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-20,0.75,12.82,6.0,0.36,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-21,0.76,16.63,6.0,0.58,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-22,0.76,17.32,6.0,0.5,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-23,0.83,18.23,5.99,0.45,0,0,0,1,1,0,0.82,0,1,1,0
2025-04-24,0.88,19.46,5.98,0.45,0,0,0,1,1,0,1.87,0,1,1,0
2025-04-25,0.84,19.8,5.98,0.61,0,0,0,1,1,0,1.87,0,1,1,0
2025-04-26,0.83,20.12,5.98,0.57,0,0,0,1,1,0,1.87,0,1,1,0
2025-04-27,0.8,19.63,5.97,0.58,0,0,0,1,1,0,1.87,0,1,1,0
2025-04-28,0.74,18.91,5.96,0.59,0,0,0,1,1,0,1.87,0,1,1,0
2025-04-29,6.14,18.01,5.96,2.65,0,1,0,1,0,0,10.72,0,1,0,0
2025-04-30,11.01,16.53,5.96,3.05,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-01,10.43,18.39,5.96,3.28,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-02,9.67,18.26,5.96,3.21,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-03,10.19,16.78,5.96,3.52,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-04,9.56,16.87,5.96,3.19,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-05,9.06,17.15,5.95,3.37,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-06,9.51,17.54,5.95,3.25,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-07,9.85,16.83,5.95,3.5,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-08,10.38,16.42,5.94,2.41,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-09,12.01,18.7,6.08,3.59,0,0,0,1,0,0,10.72,0,1,0,0
2025-05-10,14.78,19.79,6.22,3.86,0,0,0,1,0,0,15.28,0,1,0,0
2025-05-11,14.76,19.86,6.33,3.92,0,0,0,1,0,0,15.28,0,1,0,0
2025-05-12,14.7,19.83,6.44,4.01,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-13,14.7,20.05,6.56,4.15,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-14,14.75,20.86,6.65,5.0,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-15,14.73,21.1,6.68,5.33,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-16,14.72,21.91,6.69,5.18,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-17,14.69,22.65,6.7,5.28,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-18,14.61,22.7,6.7,5.35,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-19,14.55,23.13,6.7,5.36,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-20,14.48,23.39,6.7,5.37,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-21,14.42,24.29,6.7,5.31,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-22,15.12,24.87,6.71,5.33,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-23,15.9,24.98,6.7,5.35,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-24,16.02,25.57,6.71,5.5,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-25,16.06,25.62,6.7,5.44,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-26,16.06,26.18,6.7,5.35,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-27,16.06,26.9,6.7,5.36,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-28,16.04,27.36,6.7,5.35,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-29,16.02,27.82,6.7,5.33,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-30,15.99,28.24,6.7,5.41,0,0,0,0,0,0,15.28,0,0,0,0
2025-05-31,15.95,28.69,6.7,5.29,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-01,15.9,28.85,6.7,5.4,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-02,15.86,28.48,6.7,5.5,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-03,15.8,27.29,6.69,5.36,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-04,15.77,26.58,6.7,5.73,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-05,15.77,27.36,6.7,5.49,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-06,15.71,27.73,6.7,5.49,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-07,15.68,28.24,6.7,5.51,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-08,15.64,29.11,6.69,5.46,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-09,15.58,29.0,6.7,5.42,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-10,15.52,27.75,6.7,5.33,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-11,15.58,27.57,6.7,5.68,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-12,15.5,27.89,6.7,5.72,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-13,15.46,28.7,6.7,5.56,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-14,15.44,29.29,6.7,5.46,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-15,15.41,29.71,6.7,5.42,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-16,15.35,30.28,6.7,5.44,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-17,15.29,30.99,6.69,5.43,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-18,15.21,31.47,6.7,5.43,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-19,15.09,31.28,6.69,5.47,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-20,14.96,31.78,6.69,5.44,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-21,14.78,32.06,6.7,5.38,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-22,14.59,32.11,6.7,5.37,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-23,14.41,31.67,6.7,5.4,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-24,14.19,31.33,6.7,5.58,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-25,13.96,30.52,6.7,5.72,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-26,13.71,30.76,6.69,5.53,0,0,0,0,0,0,15.28,0,0,0,0
2025-06-27,13.44,31.16,6.69,5.46,0,0,0,0,0,0,10.72,0,0,0,0
2025-06-28,13.18,31.65,6.69,5.33,0,0,0,0,0,0,10.72,0,0,0,0
2025-06-29,12.94,32.07,6.69,5.36,0,0,0,0,0,0,10.72,0,0,0,0
2025-06-30,12.77,31.54,6.69,5.51,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-01,12.52,34.36,6.72,5.6,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-02,12.41,32.34,6.69,5.28,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-03,12.26,32.58,6.69,5.46,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-04,12.12,32.39,6.69,5.44,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-05,12.02,32.5,6.69,5.36,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-06,11.93,32.49,6.69,5.46,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-07,11.84,32.78,6.69,5.39,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-08,11.75,32.61,6.7,5.45,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-09,11.69,32.34,6.69,5.38,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-10,11.64,32.38,6.7,5.42,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-11,11.58,31.02,6.69,5.55,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-12,11.54,30.19,6.69,5.64,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-13,11.47,29.97,6.69,5.47,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-14,11.42,30.36,6.69,5.3,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-15,11.39,31.07,6.69,5.27,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-16,11.34,31.18,6.69,5.25,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-17,11.3,31.6,6.69,5.25,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-18,11.21,31.04,6.69,5.32,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-19,11.15,30.68,6.69,5.36,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-20,11.09,30.42,6.69,5.44,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-21,11.05,30.42,6.69,5.33,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-22,10.99,30.14,6.69,5.31,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-23,10.95,30.02,6.69,5.29,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-24,10.92,30.33,6.69,5.31,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-25,10.9,30.91,6.69,5.28,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-26,10.87,31.08,6.69,5.25,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-27,10.85,31.4,6.69,5.28,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-28,10.79,31.39,6.68,5.26,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-29,10.74,31.22,6.69,5.27,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-30,10.73,31.68,6.69,5.21,0,0,0,0,0,0,10.72,0,0,0,0
2025-07-31,10.69,31.86,6.69,5.2,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-01,10.68,31.67,6.69,5.19,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-02,10.67,31.82,6.68,5.16,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-03,10.61,31.75,6.68,5.15,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-04,10.61,32.29,6.69,5.19,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-05,10.56,32.5,6.69,5.17,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-06,10.51,32.39,6.68,5.21,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-07,10.49,31.97,6.68,5.21,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-08,10.49,32.46,6.69,5.21,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-09,10.46,32.58,6.68,5.14,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-10,10.42,32.46,6.68,5.16,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-11,10.39,32.58,6.68,5.12,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-12,10.36,32.92,6.68,5.08,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-13,10.32,32.92,6.68,5.07,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-14,10.29,32.74,6.68,5.09,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-15,10.26,32.65,6.67,5.01,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-16,10.25,32.57,6.68,5.05,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-17,10.23,32.7,6.68,5.0,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-18,10.21,32.27,6.68,5.01,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-19,10.17,31.56,6.69,5.27,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-20,10.16,30.79,6.69,5.27,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-21,10.15,30.22,6.69,5.31,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-22,10.12,30.26,6.68,5.12,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-23,10.11,30.1,6.68,5.09,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-24,10.11,30.01,6.69,5.13,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-25,10.13,30.71,6.68,4.82,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-26,10.15,30.95,6.69,5.05,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-27,10.15,30.9,6.68,4.91,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-28,10.11,29.79,6.68,5.02,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-29,10.06,28.88,6.67,5.05,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-30,10.06,29.17,6.67,4.96,0,0,0,0,0,0,10.72,0,0,0,0
2025-08-31,10.07,29.38,6.68,4.95,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-01,10.04,28.59,6.68,5.01,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-02,10.01,27.78,6.68,4.88,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-03,10.02,27.78,6.67,4.75,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-04,10.03,28.09,6.68,4.76,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-05,10.04,28.51,6.67,4.79,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-06,10.06,28.96,6.68,4.73,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-07,10.08,29.15,6.68,4.68,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-08,10.08,29.05,6.69,4.79,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-09,10.05,27.79,6.68,4.83,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-10,10.03,27.24,6.68,4.95,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-11,10.06,27.84,6.67,4.69,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-12,10.05,27.87,6.66,4.61,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-13,10.04,27.95,6.68,4.63,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-14,10.03,28.0,6.67,4.56,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-15,10.02,27.7,6.67,4.59,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-16,10.04,27.88,6.67,4.56,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-17,10.04,27.89,6.67,4.54,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-18,10.05,28.21,6.68,4.63,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-19,10.04,28.2,6.68,4.53,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-20,10.03,28.19,6.68,4.64,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-21,10.03,28.14,6.68,4.63,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-22,9.95,26.15,6.68,4.68,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-23,9.94,25.06,6.67,4.7,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-24,9.88,24.26,6.67,4.81,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-25,10.9,23.83,6.68,4.92,0,0,0,0,0,0,10.72,0,0,0,0
2025-09-26,14.38,22.9,6.68,4.89,0,0,0,0,0,0,15.28,0,0,0,0
2025-09-27,18.85,22.5,6.67,4.81,0,0,0,0,0,0,18.45,0,0,0,0
2025-09-28,18.4,22.11,6.66,4.37,0,0,0,0,0,0,18.45,0,0,0,0
2025-09-29,18.73,22.13,6.66,4.28,0,0,0,0,0,0,18.45,0,0,0,0
2025-09-30,18.23,22.29,6.68,4.73,0,0,0,0,0,0,17.47,0,0,0,0
2025-10-01,17.68,22.47,6.68,4.74,0,0,0,0,0,0,17.47,0,0,0,0
2025-10-02,17.25,22.67,6.68,4.65,0,0,0,0,0,0,9.65,0,0,0,0
2025-10-03,9.65,27.84,6.67,4.03,0,0,1,0,0,0,4.58,0,0,0,0
2025-10-04,4.58,24.86,6.66,3.95,0,0,1,0,0,0,4.56,0,0,0,0
2025-10-05,4.88,24.14,6.64,3.82,0,0,0,0,0,0,4.56,0,0,0,0
2025-10-06,4.1,23.71,6.65,3.96,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-07,3.59,24.3,6.65,3.79,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-08,4.07,22.19,6.65,3.78,0,0,0,0,0,0,3.66,0,0,0,0
2025-10-09,3.56,23.4,6.66,3.92,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-10,3.71,23.14,6.66,3.9,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-11,3.64,22.75,6.66,4.3,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-12,4.01,23.24,6.67,4.13,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-13,4.15,24.93,6.67,4.06,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-14,4.25,23.74,6.67,4.04,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-15,4.14,23.35,6.66,4.03,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-16,4.19,22.93,6.67,4.11,0,0,0,0,0,0,4.02,0,0,0,0
2025-10-17,4.45,22.26,6.67,4.14,0,0,0,0,0,0,4.56,0,0,0,0
2025-10-18,4.68,21.71,6.66,4.12,0,0,0,0,0,0,4.56,0,0,0,0
2025-10-19,4.57,21.5,6.66,4.08,0,0,0,0,0,0,5.06,0,0,0,0
2025-10-20,5.7,19.9,6.64,3.63,0,0,0,0,0,0,5.06,0,0,0,0
2025-10-21,6.23,22.05,6.65,3.7,0,0,0,0,0,0,6.44,0,0,0,0
2025-10-22,6.61,23.57,6.66,3.71,0,0,0,0,0,0,6.44,0,0,0,0
2025-10-23,6.59,23.96,6.66,3.69,0,0,0,0,0,0,6.44,0,0,0,0
2025-10-24,6.57,23.2,6.66,3.89,0,0,0,0,0,0,6.44,0,0,0,0
2025-10-25,6.33,23.1,6.67,3.74,0,0,0,0,0,0,6.44,0,0,0,0
2025-10-26,6.68,19.86,6.66,3.73,0,0,0,0,0,0,6.44,0,0,0,0
2025-10-27,5.89,19.91,6.65,3.61,0,0,0,0,0,0,5.06,0,0,0,0
2025-10-28,4.47,17.81,6.65,3.57,0,0,0,0,0,0,5.06,0,0,0,0
2025-10-29,5.24,15.52,6.51,1.94,0,0,0,0,0,0,5.06,0,0,0,0
2025-10-30,4.26,18.67,6.64,3.1,0,0,0,0,0,0,3.66,0,0,0,0
2025-10-31,3.33,17.9,6.67,3.28,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-01,3.44,17.47,6.66,3.2,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-02,3.77,18.34,6.65,3.18,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-03,3.32,16.91,6.62,2.98,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-04,3.43,17.04,6.6,3.18,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-05,3.39,17.16,6.62,3.05,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-06,3.97,13.96,6.63,3.0,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-07,3.38,13.26,6.61,2.99,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-08,3.84,16.66,6.61,2.9,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-09,4.2,12.16,6.62,3.12,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-10,4.32,12.96,6.61,2.94,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-11,4.47,13.76,6.62,3.02,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-12,4.61,15.55,6.61,2.93,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-13,4.63,12.96,6.54,2.6,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-14,5.38,14.05,6.57,2.5,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-15,5.7,13.84,6.54,2.54,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-16,4.92,15.18,6.56,2.64,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-17,4.87,12.26,6.52,2.76,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-18,4.23,13.17,6.54,2.69,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-19,3.74,12.16,6.53,2.75,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-20,3.46,11.72,6.52,2.64,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-21,3.78,9.22,6.52,2.67,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-22,4.16,7.76,6.52,2.69,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-23,3.91,9.22,6.53,2.74,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-24,3.36,8.96,6.6,2.68,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-25,4.35,12.54,6.67,3.85,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-26,4.14,9.75,6.69,4.17,0,0,0,0,0,0,3.66,0,0,0,0
2025-11-27,4.37,8.61,6.68,4.22,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-28,4.29,8.77,6.68,4.17,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-29,4.32,9.16,6.68,4.14,0,0,0,0,0,0,5.06,0,0,0,0
2025-11-30,4.73,9.78,6.66,3.39,0,0,0,0,0,0,5.06,0,0,0,0
