Fecha,Humedad_Media_Global,Temperatura_Promedio_Global,Bateria_V,Panel_Solar_V,alerta_sequedad_relativa,alerta_subida_brusca,alerta_caida_brusca,alerta_bateria_baja,alerta_panel_bajo,alerta_hueco_temporal,predic_humedad_futura,predic_sequedad_relativa,predic_bateria_baja,predic_panel_bajo,predic_hueco_temporal
2024-01-01 16:00:00,31.53,9.06,6.85,10.74,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 17:00:00,31.5,9.08,6.82,9.25,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 18:00:00,31.47,9.04,6.6,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 19:00:00,31.47,9.0,6.58,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 20:00:00,31.46,8.94,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 21:00:00,31.46,8.89,6.54,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 22:00:00,31.45,8.84,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-01 23:00:00,31.45,8.8,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 00:00:00,31.46,8.76,6.51,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 01:00:00,31.45,8.72,6.51,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 02:00:00,31.45,8.7,6.51,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 03:00:00,31.45,8.66,6.51,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 04:00:00,31.45,8.61,6.5,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 05:00:00,31.44,8.57,6.5,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 06:00:00,31.45,8.53,6.49,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 07:00:00,31.44,8.48,6.49,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 08:00:00,31.44,8.45,6.5,6.75,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 09:00:00,31.43,8.41,6.6,6.91,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 10:00:00,31.45,8.4,6.82,9.77,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 11:00:00,31.45,8.43,6.83,10.43,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 12:00:00,31.46,8.51,6.84,11.04,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 13:00:00,31.46,8.69,6.84,10.83,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 14:00:00,31.46,8.91,6.84,10.66,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 15:00:00,31.46,9.13,6.84,10.66,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 16:00:00,31.43,9.25,6.84,10.65,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 17:00:00,31.41,9.26,6.82,8.63,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 18:00:00,31.38,9.23,6.61,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 19:00:00,31.35,9.18,6.57,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 20:00:00,31.34,9.12,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 21:00:00,31.34,9.06,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 22:00:00,31.34,9.01,6.53,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-02 23:00:00,31.34,8.96,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 00:00:00,31.34,8.92,6.5,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 01:00:00,31.34,8.88,6.51,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 02:00:00,31.33,8.83,6.5,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 03:00:00,31.33,8.8,6.5,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 04:00:00,31.32,8.76,6.5,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 05:00:00,31.32,8.71,6.49,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 06:00:00,31.32,8.66,6.49,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 07:00:00,31.32,8.61,6.49,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 08:00:00,31.31,8.57,6.49,6.72,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 09:00:00,31.32,8.52,6.6,6.91,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 10:00:00,31.33,8.51,6.82,10.75,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 11:00:00,31.34,8.54,6.83,11.03,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 12:00:00,31.35,8.62,6.84,10.72,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 13:00:00,31.34,8.77,6.84,10.86,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 14:00:00,31.32,8.84,6.82,9.73,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 15:00:00,31.3,8.91,6.83,10.05,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 16:00:00,31.28,8.95,6.82,8.72,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 17:00:00,31.27,8.98,6.64,6.87,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 18:00:00,31.27,9.01,6.59,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 19:00:00,31.27,9.02,6.57,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 20:00:00,31.27,9.03,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 21:00:00,31.28,9.04,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 22:00:00,31.29,9.05,6.54,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-03 23:00:00,31.29,9.08,6.54,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 00:00:00,31.29,9.09,6.53,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 01:00:00,31.28,9.1,6.53,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 02:00:00,31.28,9.11,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 03:00:00,31.28,9.14,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 04:00:00,31.29,9.16,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 05:00:00,31.3,9.17,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 06:00:00,31.3,9.18,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 07:00:00,31.29,9.22,6.52,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 08:00:00,31.28,9.24,6.52,2.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 09:00:00,31.29,9.26,6.53,6.78,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 10:00:00,31.3,9.26,6.55,6.84,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 11:00:00,31.3,9.29,6.71,7.01,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 12:00:00,31.31,9.35,6.82,7.42,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 13:00:00,31.32,9.4,6.79,7.09,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 14:00:00,31.33,9.44,6.82,8.67,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 15:00:00,31.32,9.48,6.77,7.05,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 16:00:00,31.31,9.52,6.71,6.96,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 17:00:00,31.32,9.54,6.62,6.82,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 18:00:00,31.32,9.57,6.59,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 19:00:00,31.36,9.61,6.57,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 20:00:00,31.39,9.63,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 21:00:00,31.43,9.66,6.55,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 22:00:00,31.47,9.67,6.54,0.0,0,0,0,0,0,0,31.19,0,0,0,0
2024-01-04 23:00:00,31.94,9.69,6.54,0.0,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-05 00:00:00,32.96,9.71,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 01:00:00,33.02,9.73,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 02:00:00,33.0,9.74,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 03:00:00,32.98,9.72,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 04:00:00,32.97,9.7,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 05:00:00,32.96,9.7,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 06:00:00,32.95,9.69,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 07:00:00,32.93,9.67,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 08:00:00,32.93,9.65,6.51,6.69,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 09:00:00,32.93,9.63,6.64,6.96,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 10:00:00,32.94,9.63,6.84,10.96,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 11:00:00,32.93,9.65,6.84,10.96,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 12:00:00,32.94,9.69,6.84,11.35,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 13:00:00,32.94,9.78,6.84,11.36,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 14:00:00,32.93,9.9,6.84,11.27,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 15:00:00,32.9,9.97,6.84,10.52,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 16:00:00,32.87,9.96,6.82,9.4,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 17:00:00,32.85,9.94,6.7,6.95,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 18:00:00,32.86,9.92,6.6,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 19:00:00,32.85,9.88,6.57,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 20:00:00,32.84,9.83,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 21:00:00,32.84,9.78,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 22:00:00,32.84,9.74,6.54,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-05 23:00:00,32.83,9.7,6.53,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 00:00:00,32.83,9.65,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 01:00:00,32.83,9.59,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 02:00:00,32.81,9.53,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 03:00:00,32.82,9.47,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 04:00:00,32.82,9.41,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 05:00:00,32.83,9.35,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 06:00:00,32.82,9.28,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 07:00:00,32.81,9.21,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 08:00:00,32.8,9.14,6.49,6.74,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 09:00:00,32.82,9.06,6.58,6.89,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 10:00:00,32.81,9.03,6.79,7.11,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 11:00:00,32.83,9.02,6.84,11.05,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 12:00:00,32.85,9.09,6.84,10.92,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 13:00:00,32.84,9.24,6.84,10.47,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 14:00:00,32.83,9.39,6.84,10.93,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 15:00:00,32.81,9.52,6.84,11.09,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 16:00:00,32.77,9.59,6.84,11.04,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 17:00:00,32.76,9.59,6.82,7.65,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 18:00:00,32.74,9.54,6.61,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 19:00:00,32.75,9.48,6.58,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 20:00:00,32.72,9.42,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 21:00:00,32.72,9.35,6.54,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 22:00:00,32.71,9.29,6.53,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-06 23:00:00,32.71,9.23,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 00:00:00,32.7,9.17,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 01:00:00,32.71,9.11,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 02:00:00,32.7,9.04,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 03:00:00,32.71,8.97,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 04:00:00,32.7,8.9,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 05:00:00,32.69,8.83,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 06:00:00,32.69,8.76,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 07:00:00,32.7,8.7,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 08:00:00,32.69,8.64,6.48,6.72,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 09:00:00,32.68,8.57,6.58,6.89,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 10:00:00,32.67,8.54,6.82,8.17,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 11:00:00,32.67,8.53,6.83,10.72,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 12:00:00,32.7,8.56,6.84,10.62,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 13:00:00,32.71,8.71,6.84,10.82,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 14:00:00,32.72,8.88,6.84,10.96,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 15:00:00,32.7,9.06,6.84,11.05,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 16:00:00,32.65,9.13,6.84,11.01,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 17:00:00,32.6,9.12,6.81,8.59,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 18:00:00,32.59,9.07,6.61,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 19:00:00,32.57,9.01,6.58,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 20:00:00,32.57,8.95,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 21:00:00,32.56,8.88,6.54,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 22:00:00,32.56,8.81,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-07 23:00:00,32.56,8.73,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 00:00:00,32.55,8.65,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 01:00:00,32.55,8.58,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 02:00:00,32.55,8.51,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 03:00:00,32.54,8.44,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 04:00:00,32.54,8.37,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 05:00:00,32.53,8.32,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 06:00:00,32.53,8.25,6.47,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 07:00:00,32.53,8.18,6.48,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 08:00:00,32.53,8.12,6.48,6.76,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 09:00:00,32.53,8.05,6.59,6.91,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 10:00:00,32.53,8.02,6.81,7.14,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 11:00:00,32.54,8.0,6.83,10.98,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 12:00:00,32.52,8.04,6.84,11.06,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 13:00:00,32.54,8.12,6.84,11.16,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 14:00:00,32.55,8.2,6.84,10.81,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 15:00:00,32.55,8.3,6.84,11.07,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 16:00:00,32.54,8.38,6.83,10.48,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 17:00:00,32.52,8.41,6.72,6.98,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 18:00:00,32.51,8.41,6.6,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 19:00:00,32.51,8.38,6.58,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 20:00:00,32.51,8.36,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 21:00:00,32.51,8.34,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 22:00:00,32.51,8.33,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-08 23:00:00,32.5,8.32,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 00:00:00,32.5,8.3,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 01:00:00,32.5,8.29,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 02:00:00,32.5,8.28,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 03:00:00,32.5,8.27,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 04:00:00,32.5,8.27,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 05:00:00,32.49,8.27,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 06:00:00,32.49,8.27,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 07:00:00,32.49,8.26,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 08:00:00,32.49,8.25,6.51,6.77,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 09:00:00,32.49,8.25,6.65,6.96,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 10:00:00,32.5,8.26,6.82,8.72,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 11:00:00,32.5,8.29,6.82,7.48,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 12:00:00,32.5,8.33,6.82,9.71,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 13:00:00,32.5,8.36,6.82,9.26,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 14:00:00,32.5,8.4,6.83,10.56,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 15:00:00,32.49,8.42,6.82,9.93,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 16:00:00,32.48,8.44,6.82,8.19,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 17:00:00,32.48,8.47,6.62,3.7,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 18:00:00,32.48,8.48,6.58,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 19:00:00,32.48,8.49,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 20:00:00,32.49,8.49,6.54,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 21:00:00,32.5,8.5,6.53,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 22:00:00,32.52,8.51,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-09 23:00:00,32.52,8.51,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 00:00:00,32.53,8.52,6.49,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 01:00:00,32.54,8.53,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 02:00:00,32.55,8.53,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 03:00:00,32.55,8.53,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 04:00:00,32.55,8.54,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 05:00:00,32.55,8.55,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 06:00:00,32.55,8.56,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 07:00:00,32.55,8.56,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 08:00:00,32.55,8.57,6.5,6.7,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 09:00:00,32.55,8.57,6.58,6.88,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 10:00:00,32.54,8.58,6.82,7.79,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 11:00:00,32.56,8.62,6.82,7.32,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 12:00:00,32.55,8.69,6.82,7.41,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 13:00:00,32.55,8.74,6.83,10.94,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 14:00:00,32.56,8.81,6.84,10.83,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 15:00:00,32.56,8.99,6.84,10.43,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 16:00:00,32.55,9.09,6.84,9.98,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 17:00:00,32.53,9.13,6.82,8.84,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 18:00:00,32.52,9.13,6.61,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 19:00:00,32.52,9.14,6.59,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 20:00:00,32.52,9.12,6.58,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 21:00:00,32.52,9.11,6.56,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 22:00:00,32.52,9.08,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-10 23:00:00,32.52,9.06,6.54,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 00:00:00,32.51,9.02,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 01:00:00,32.49,8.99,6.52,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 02:00:00,32.49,8.94,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 03:00:00,32.5,8.88,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 04:00:00,32.51,8.85,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 05:00:00,32.5,8.84,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 06:00:00,32.5,8.83,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 07:00:00,32.5,8.83,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 08:00:00,32.5,8.82,6.5,2.32,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 09:00:00,32.5,8.82,6.54,6.84,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 10:00:00,32.52,8.8,6.67,6.98,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 11:00:00,32.52,8.82,6.84,11.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 12:00:00,32.52,8.87,6.84,10.85,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 13:00:00,32.52,9.02,6.84,10.85,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 14:00:00,32.52,9.23,6.84,10.75,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 15:00:00,32.52,9.42,6.84,10.82,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 16:00:00,32.5,9.52,6.82,10.14,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 17:00:00,32.47,9.51,6.82,9.6,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 18:00:00,32.44,9.49,6.61,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 19:00:00,32.43,9.44,6.59,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 20:00:00,32.43,9.38,6.56,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 21:00:00,32.42,9.34,6.55,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 22:00:00,32.42,9.27,6.54,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-11 23:00:00,32.42,9.23,6.53,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-12 00:00:00,32.42,9.18,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-12 01:00:00,32.4,9.13,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-12 02:00:00,32.4,9.08,6.51,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-12 03:00:00,32.39,9.04,6.5,0.0,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-12 04:00:00,32.38,8.98,6.5,0.0,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-12 05:00:00,32.37,8.92,6.49,0.0,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-12 06:00:00,32.38,8.86,6.49,0.0,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-12 07:00:00,32.38,8.8,6.49,0.0,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-12 08:00:00,32.38,8.74,6.49,6.76,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-12 09:00:00,32.38,8.69,6.6,6.91,0,0,0,0,0,0,32.1,0,0,0,0
2024-01-12 10:00:00,32.39,8.67,6.79,7.11,0,0,0,0,0,0,32.67,0,0,0,0
2024-01-12 11:00:00,32.4,8.66,6.83,10.78,0,0,0,0,0,0,32.67,0,0,0,0
